$,_ft,settlementdate,v#
VIC1,Hydro,2021-09-22 02:20:00,178.04000100000002
VIC1,Hydro,2021-09-22 02:25:00,177.66
VIC1,Hydro,2021-09-22 02:30:00,170.09
VIC1,Hydro,2021-09-22 02:35:00,152.74
VIC1,Hydro,2021-09-22 02:40:00,98.52
VIC1,Hydro,2021-09-22 02:45:00,100.15
VIC1,Hydro,2021-09-22 02:50:00,101.58999999999999
VIC1,Hydro,2021-09-22 02:55:00,94.84
VIC1,Hydro,2021-09-22 03:00:00,41.9
VIC1,Hydro,2021-09-22 03:05:00,98.13
VIC1,Hydro,2021-09-22 03:10:00,93.160001
VIC1,Hydro,2021-09-22 03:15:00,37.65
VIC1,Hydro,2021-09-22 03:20:00,36.160000000000004
VIC1,Hydro,2021-09-22 03:25:00,36.160000000000004
VIC1,Hydro,2021-09-22 03:30:00,36.57
VIC1,Hydro,2021-09-22 03:35:00,36.08
VIC1,Hydro,2021-09-22 03:40:00,36.35
VIC1,Hydro,2021-09-22 03:45:00,36.64
VIC1,Hydro,2021-09-22 03:50:00,36.65
VIC1,Hydro,2021-09-22 03:55:00,36.45
VIC1,Hydro,2021-09-22 04:00:00,36.200001
VIC1,Hydro,2021-09-22 04:05:00,36.63
VIC1,Hydro,2021-09-22 04:10:00,36.74
VIC1,Hydro,2021-09-22 04:15:00,36.49
VIC1,Hydro,2021-09-22 04:20:00,43.559999999999995
VIC1,Hydro,2021-09-22 04:25:00,97.77
VIC1,Hydro,2021-09-22 04:30:00,96.080001
VIC1,Hydro,2021-09-22 04:35:00,115.86999999999998
VIC1,Hydro,2021-09-22 04:40:00,92.06
VIC1,Hydro,2021-09-22 04:45:00,114.90000099999999
VIC1,Hydro,2021-09-22 04:50:00,85.05
VIC1,Hydro,2021-09-22 04:55:00,115.72999999999999
VIC1,Hydro,2021-09-22 05:00:00,116.44999999999999
VIC1,Hydro,2021-09-22 05:05:00,116.98999999999998
VIC1,Hydro,2021-09-22 05:10:00,190.67000000000002
VIC1,Hydro,2021-09-22 05:15:00,206.21
VIC1,Hydro,2021-09-22 05:20:00,275.56999
VIC1,Hydro,2021-09-22 05:25:00,281.34999000000005
VIC1,Hydro,2021-09-22 05:30:00,286.69001000000003
VIC1,Hydro,2021-09-22 05:35:00,282.66002000000003
VIC1,Hydro,2021-09-22 05:40:00,257.440001
VIC1,Hydro,2021-09-22 05:45:00,314.800021
VIC1,Hydro,2021-09-22 05:50:00,336.93999
VIC1,Hydro,2021-09-22 05:55:00,350.59002000000004
VIC1,Hydro,2021-09-22 06:00:00,354.38999
VIC1,Hydro,2021-09-22 06:05:00,524.43999
VIC1,Hydro,2021-09-22 06:10:00,688.57999
VIC1,Hydro,2021-09-22 06:15:00,693.99996
VIC1,Hydro,2021-09-22 06:20:00,683.25001
VIC1,Hydro,2021-09-22 06:25:00,693.47001
VIC1,Hydro,2021-09-22 06:30:00,687.4699909999999
VIC1,Hydro,2021-09-22 06:35:00,685.9799899999999
VIC1,Hydro,2021-09-22 06:40:00,581.600011
VIC1,Hydro,2021-09-22 06:45:00,689.46997
VIC1,Hydro,2021-09-22 06:50:00,852.1500500000001
VIC1,Hydro,2021-09-22 06:55:00,869.315
VIC1,Hydro,2021-09-22 07:00:00,933.29501
VIC1,Hydro,2021-09-22 07:05:00,973.49001
VIC1,Hydro,2021-09-22 07:10:00,839.69001
VIC1,Hydro,2021-09-22 07:15:00,933.07501
VIC1,Hydro,2021-09-22 07:20:00,952.56002
VIC1,Hydro,2021-09-22 07:25:00,949.79006
VIC1,Hydro,2021-09-22 07:30:00,863.9400099999999
VIC1,Hydro,2021-09-22 07:35:00,846.385
VIC1,Hydro,2021-09-22 07:40:00,751.0200100000001
VIC1,Hydro,2021-09-22 07:45:00,745.76001
VIC1,Hydro,2021-09-22 07:50:00,735.20501
VIC1,Hydro,2021-09-22 07:55:00,712.4599900000001
VIC1,Hydro,2021-09-22 08:00:00,723.5500599999999
VIC1,Hydro,2021-09-22 08:05:00,728.5500400000001
VIC1,Hydro,2021-09-22 08:10:00,719.69501
VIC1,Hydro,2021-09-22 08:15:00,797.0000100000001
VIC1,Hydro,2021-09-22 08:20:00,723.2449799999999
VIC1,Hydro,2021-09-22 08:25:00,701.61504
VIC1,Hydro,2021-09-22 08:30:00,720.93001
VIC1,Hydro,2021-09-22 08:35:00,694.45001
VIC1,Hydro,2021-09-22 08:40:00,824.22505
VIC1,Hydro,2021-09-22 08:45:00,712.8250300000001
VIC1,Hydro,2021-09-22 08:50:00,713.62999
VIC1,Hydro,2021-09-22 08:55:00,689.6949700000001
VIC1,Hydro,2021-09-22 09:00:00,673.67501
VIC1,Hydro,2021-09-22 09:05:00,638.31002
VIC1,Hydro,2021-09-22 09:10:00,571.0750200000001
VIC1,Hydro,2021-09-22 09:15:00,394.73998
VIC1,Hydro,2021-09-22 09:20:00,357.58001
VIC1,Hydro,2021-09-22 09:25:00,333.52002000000005
VIC1,Hydro,2021-09-22 09:30:00,316.96999
VIC1,Hydro,2021-09-22 09:35:00,281.15002000000004
VIC1,Hydro,2021-09-22 09:40:00,317.19999
VIC1,Hydro,2021-09-22 09:45:00,311.04
VIC1,Hydro,2021-09-22 09:50:00,265.58999
VIC1,Hydro,2021-09-22 09:55:00,255.69000999999997
VIC1,Hydro,2021-09-22 10:00:00,233.18001
VIC1,Hydro,2021-09-22 10:05:00,260.76
VIC1,Hydro,2021-09-22 10:10:00,272.73001
VIC1,Hydro,2021-09-22 10:15:00,272.90001000000007
VIC1,Hydro,2021-09-22 10:20:00,273.04001000000005
VIC1,Hydro,2021-09-22 10:25:00,270.98
VIC1,Hydro,2021-09-22 10:30:00,182.20999
VIC1,Hydro,2021-09-22 10:35:00,256.32000999999997
VIC1,Hydro,2021-09-22 10:40:00,197.04
VIC1,Hydro,2021-09-22 10:45:00,283.19999
VIC1,Hydro,2021-09-22 10:50:00,331.52002999999996
VIC1,Hydro,2021-09-22 10:55:00,218.12002
VIC1,Hydro,2021-09-22 11:00:00,190.80999
VIC1,Hydro,2021-09-22 11:05:00,207.62
VIC1,Hydro,2021-09-22 11:10:00,164.92000000000002
VIC1,Hydro,2021-09-22 11:15:00,223.71000999999998
VIC1,Hydro,2021-09-22 11:20:00,138.21000999999998
VIC1,Hydro,2021-09-22 11:25:00,137.72001
VIC1,Hydro,2021-09-22 11:30:00,124.11999999999999
VIC1,Hydro,2021-09-22 11:35:00,110.71999999999998
VIC1,Hydro,2021-09-22 11:40:00,106.11999999999999
VIC1,Hydro,2021-09-22 11:45:00,123.71001
VIC1,Hydro,2021-09-22 11:50:00,121.11999999999999
VIC1,Hydro,2021-09-22 11:55:00,123.91999999999999
VIC1,Hydro,2021-09-22 12:00:00,123.91999999999999
VIC1,Hydro,2021-09-22 12:05:00,122.41999999999999
VIC1,Hydro,2021-09-22 12:10:00,125.11999999999999
VIC1,Hydro,2021-09-22 12:15:00,120.41
VIC1,Hydro,2021-09-22 12:20:00,122.32
VIC1,Hydro,2021-09-22 12:25:00,120.51
VIC1,Hydro,2021-09-22 12:30:00,120.91999999999999
VIC1,Hydro,2021-09-22 12:35:00,124.41999999999999
VIC1,Hydro,2021-09-22 12:40:00,121.51
VIC1,Hydro,2021-09-22 12:45:00,123.11
VIC1,Hydro,2021-09-22 12:50:00,120.02
VIC1,Hydro,2021-09-22 12:55:00,123.61999999999999
VIC1,Hydro,2021-09-22 13:00:00,123.82
VIC1,Hydro,2021-09-22 13:05:00,122.61
VIC1,Hydro,2021-09-22 13:10:00,123.41999999999999
VIC1,Hydro,2021-09-22 13:15:00,103.51
VIC1,Hydro,2021-09-22 13:20:00,123.32
VIC1,Hydro,2021-09-22 13:25:00,5.81
VIC1,Hydro,2021-09-22 13:30:00,0.11
VIC1,Hydro,2021-09-22 13:35:00,0.11
VIC1,Hydro,2021-09-22 13:40:00,0.12000000000000001
VIC1,Hydro,2021-09-22 13:45:00,0.11
VIC1,Hydro,2021-09-22 13:50:00,0.11
VIC1,Hydro,2021-09-22 13:55:00,0.11
VIC1,Hydro,2021-09-22 14:00:00,0.12000000000000001
VIC1,Hydro,2021-09-22 14:05:00,0.11
VIC1,Hydro,2021-09-22 14:10:00,2.89
VIC1,Hydro,2021-09-22 14:15:00,12.33
VIC1,Hydro,2021-09-22 14:20:00,12.129999999999999
VIC1,Hydro,2021-09-22 14:25:00,12.01
VIC1,Hydro,2021-09-22 14:30:00,17.75
VIC1,Hydro,2021-09-22 14:35:00,12.04
VIC1,Hydro,2021-09-22 14:40:00,38.22
VIC1,Hydro,2021-09-22 14:45:00,39.2
VIC1,Hydro,2021-09-22 14:50:00,39.26
VIC1,Hydro,2021-09-22 14:55:00,39.190001
VIC1,Hydro,2021-09-22 15:00:00,39.089999999999996
VIC1,Hydro,2021-09-22 15:05:00,37.970001
VIC1,Hydro,2021-09-22 15:10:00,163.38001
VIC1,Hydro,2021-09-22 15:15:00,165.99000099999998
VIC1,Hydro,2021-09-22 15:20:00,166.35
VIC1,Hydro,2021-09-22 15:25:00,162.62
VIC1,Hydro,2021-09-22 15:30:00,158.6
VIC1,Hydro,2021-09-22 15:35:00,163.54999999999998
VIC1,Hydro,2021-09-22 15:40:00,154.97
VIC1,Hydro,2021-09-22 15:45:00,142.46
VIC1,Hydro,2021-09-22 15:50:00,160.22001
VIC1,Hydro,2021-09-22 15:55:00,133.74
VIC1,Hydro,2021-09-22 16:00:00,130.7
VIC1,Hydro,2021-09-22 16:05:00,115.11000000000001
VIC1,Hydro,2021-09-22 16:10:00,169.3
VIC1,Hydro,2021-09-22 16:15:00,185.26000000000002
VIC1,Hydro,2021-09-22 16:20:00,183.21001
VIC1,Hydro,2021-09-22 16:25:00,188.820001
VIC1,Hydro,2021-09-22 16:30:00,201.33499999999998
VIC1,Hydro,2021-09-22 16:35:00,275.07501
VIC1,Hydro,2021-09-22 16:40:00,355.190001
VIC1,Hydro,2021-09-22 16:45:00,484.39000000000004
VIC1,Hydro,2021-09-22 16:50:00,557.955009
VIC1,Hydro,2021-09-22 16:55:00,639.2049910000001
VIC1,Hydro,2021-09-22 17:00:00,371.43500100000006
VIC1,Hydro,2021-09-22 17:05:00,411.37999999999994
VIC1,Hydro,2021-09-22 17:10:00,362.87501
VIC1,Hydro,2021-09-22 17:15:00,372.01997900000003
VIC1,Hydro,2021-09-22 17:20:00,559.889999
VIC1,Hydro,2021-09-22 17:25:00,738.464979
VIC1,Hydro,2021-09-22 17:30:00,732.734989
VIC1,Hydro,2021-09-22 17:35:00,832.8649889999999
VIC1,Hydro,2021-09-22 17:40:00,846.0899790000001
VIC1,Hydro,2021-09-22 17:45:00,838.84998
VIC1,Hydro,2021-09-22 17:50:00,820.175019
VIC1,Hydro,2021-09-22 17:55:00,840.889989
VIC1,Hydro,2021-09-22 18:00:00,966.484959
VIC1,Hydro,2021-09-22 18:05:00,1049.940019
VIC1,Hydro,2021-09-22 18:10:00,1022.94499
VIC1,Hydro,2021-09-22 18:15:00,1046.93506
VIC1,Hydro,2021-09-22 18:20:00,1112.06997
VIC1,Hydro,2021-09-22 18:25:00,1201.6149209999999
VIC1,Hydro,2021-09-22 18:30:00,1217.39993
VIC1,Hydro,2021-09-22 18:35:00,1203.1250200000002
VIC1,Hydro,2021-09-22 18:40:00,1255.800019
VIC1,Hydro,2021-09-22 18:45:00,1251.71992
VIC1,Hydro,2021-09-22 18:50:00,1244.370071
VIC1,Hydro,2021-09-22 18:55:00,1189.0900589999997
VIC1,Hydro,2021-09-22 19:00:00,1234.950031
VIC1,Hydro,2021-09-22 19:05:00,1248.044939
VIC1,Hydro,2021-09-22 19:10:00,1164.249991
VIC1,Hydro,2021-09-22 19:15:00,1117.15502
VIC1,Hydro,2021-09-22 19:20:00,1182.4199899999999
VIC1,Hydro,2021-09-22 19:25:00,1001.5250599999999
VIC1,Hydro,2021-09-22 19:30:00,930.9550110000001
VIC1,Hydro,2021-09-22 19:35:00,855.17497
VIC1,Hydro,2021-09-22 19:40:00,836.78999
VIC1,Hydro,2021-09-22 19:45:00,874.319981
VIC1,Hydro,2021-09-22 19:50:00,831.725041
VIC1,Hydro,2021-09-22 19:55:00,767.890002
VIC1,Hydro,2021-09-22 20:00:00,719.43498
VIC1,Hydro,2021-09-22 20:05:00,638.65999
VIC1,Hydro,2021-09-22 20:10:00,782.62502
VIC1,Hydro,2021-09-22 20:15:00,797.1349809999999
VIC1,Hydro,2021-09-22 20:20:00,803.9949920000001
VIC1,Hydro,2021-09-22 20:25:00,797.449981
VIC1,Hydro,2021-09-22 20:30:00,751.5199809999999
VIC1,Hydro,2021-09-22 20:35:00,808.83998
VIC1,Hydro,2021-09-22 20:40:00,765.240031
VIC1,Hydro,2021-09-22 20:45:00,755.9350290000001
VIC1,Hydro,2021-09-22 20:50:00,776.455011
VIC1,Hydro,2021-09-22 20:55:00,759.075
VIC1,Hydro,2021-09-22 21:00:00,783.1850399999998
VIC1,Hydro,2021-09-22 21:05:00,758.9900299999999
VIC1,Hydro,2021-09-22 21:10:00,725.59501
VIC1,Hydro,2021-09-22 21:15:00,740.68001
VIC1,Hydro,2021-09-22 21:20:00,757.189979
VIC1,Hydro,2021-09-22 21:25:00,746.4350209999999
VIC1,Hydro,2021-09-22 21:30:00,823.9199719999999
VIC1,Hydro,2021-09-22 21:35:00,730.934989
VIC1,Hydro,2021-09-22 21:40:00,730.60002
VIC1,Hydro,2021-09-22 21:45:00,711.464979
VIC1,Hydro,2021-09-22 21:50:00,709.609971
VIC1,Hydro,2021-09-22 21:55:00,724.290029
VIC1,Hydro,2021-09-22 22:00:00,718.095009
VIC1,Hydro,2021-09-22 22:05:00,704.794999
VIC1,Hydro,2021-09-22 22:10:00,671.500001
VIC1,Hydro,2021-09-22 22:15:00,677.179979
VIC1,Hydro,2021-09-22 22:20:00,670.9750200000001
VIC1,Hydro,2021-09-22 22:25:00,608.5549990000001
VIC1,Hydro,2021-09-22 22:30:00,510.98499999999996
VIC1,Hydro,2021-09-22 22:35:00,475.30998999999997
VIC1,Hydro,2021-09-22 22:40:00,438.38500000000005
VIC1,Hydro,2021-09-22 22:45:00,386.11004199999996
VIC1,Hydro,2021-09-22 22:50:00,375.67000100000007
VIC1,Hydro,2021-09-22 22:55:00,340.22998900000005
VIC1,Hydro,2021-09-22 23:00:00,373.18001000000004
VIC1,Hydro,2021-09-22 23:05:00,204.77001
VIC1,Hydro,2021-09-22 23:10:00,412.37
VIC1,Hydro,2021-09-22 23:15:00,425.80001000000004
VIC1,Hydro,2021-09-22 23:20:00,421.86
VIC1,Hydro,2021-09-22 23:25:00,424.20001
VIC1,Hydro,2021-09-22 23:30:00,423.850011
VIC1,Hydro,2021-09-22 23:35:00,369.58999100000005
VIC1,Hydro,2021-09-22 23:40:00,615.2400110000001
VIC1,Hydro,2021-09-22 23:45:00,674.009978
VIC1,Hydro,2021-09-22 23:50:00,595.4600210000001
VIC1,Hydro,2021-09-22 23:55:00,461.46999
VIC1,Hydro,2021-09-23 00:00:00,466.73003
VIC1,Hydro,2021-09-23 00:05:00,468.19000900000003
VIC1,Hydro,2021-09-23 00:10:00,611.769991
VIC1,Hydro,2021-09-23 00:15:00,614.7500380000001
VIC1,Hydro,2021-09-23 00:20:00,593.1199899999999
VIC1,Hydro,2021-09-23 00:25:00,476.840009
VIC1,Hydro,2021-09-23 00:30:00,441.82998899999996
VIC1,Hydro,2021-09-23 00:35:00,406.760009
VIC1,Hydro,2021-09-23 00:40:00,388.91002
VIC1,Hydro,2021-09-23 00:45:00,342.610001
VIC1,Hydro,2021-09-23 00:50:00,351.06001100000003
VIC1,Hydro,2021-09-23 00:55:00,337.819979
VIC1,Hydro,2021-09-23 01:00:00,333.34002000000004
VIC1,Hydro,2021-09-23 01:05:00,248.360009
VIC1,Hydro,2021-09-23 01:10:00,206.60999900000002
VIC1,Hydro,2021-09-23 01:15:00,197.529999
VIC1,Hydro,2021-09-23 01:20:00,200.55
VIC1,Hydro,2021-09-23 01:25:00,245.28998900000002
VIC1,Hydro,2021-09-23 01:30:00,220.080011
VIC1,Hydro,2021-09-23 01:35:00,202.73000000000002
VIC1,Hydro,2021-09-23 01:40:00,235.480009
VIC1,Solar,2021-09-22 01:45:00,0.04
VIC1,Solar,2021-09-22 01:50:00,0
VIC1,Solar,2021-09-22 01:55:00,0
VIC1,Solar,2021-09-22 02:00:00,0
VIC1,Solar,2021-09-22 02:05:00,0
VIC1,Solar,2021-09-22 02:10:00,0
VIC1,Solar,2021-09-22 02:15:00,0
VIC1,Solar,2021-09-22 02:20:00,0
VIC1,Solar,2021-09-22 02:25:00,0
VIC1,Solar,2021-09-22 02:30:00,0
VIC1,Solar,2021-09-22 02:35:00,0
VIC1,Solar,2021-09-22 02:40:00,0
VIC1,Solar,2021-09-22 02:45:00,0
VIC1,Solar,2021-09-22 02:50:00,0
VIC1,Solar,2021-09-22 02:55:00,0
VIC1,Solar,2021-09-22 03:00:00,0
VIC1,Solar,2021-09-22 03:05:00,0
VIC1,Solar,2021-09-22 03:10:00,0
VIC1,Solar,2021-09-22 03:15:00,0
VIC1,Solar,2021-09-22 03:20:00,0
VIC1,Solar,2021-09-22 03:25:00,0
VIC1,Solar,2021-09-22 03:30:00,0
VIC1,Solar,2021-09-22 03:35:00,0
VIC1,Solar,2021-09-22 03:40:00,0
VIC1,Solar,2021-09-22 03:45:00,0
VIC1,Solar,2021-09-22 03:50:00,0
VIC1,Solar,2021-09-22 03:55:00,0
VIC1,Solar,2021-09-22 04:00:00,0
VIC1,Solar,2021-09-22 04:05:00,0
VIC1,Solar,2021-09-22 04:10:00,0
VIC1,Solar,2021-09-22 04:15:00,0
VIC1,Solar,2021-09-22 04:20:00,0
VIC1,Solar,2021-09-22 04:25:00,0
VIC1,Solar,2021-09-22 04:30:00,0
VIC1,Solar,2021-09-22 04:35:00,0
VIC1,Solar,2021-09-22 04:40:00,0
VIC1,Solar,2021-09-22 04:45:00,0
VIC1,Solar,2021-09-22 04:50:00,0
VIC1,Solar,2021-09-22 04:55:00,0
VIC1,Solar,2021-09-22 05:00:00,0
VIC1,Solar,2021-09-22 05:05:00,0
VIC1,Solar,2021-09-22 05:10:00,0
VIC1,Solar,2021-09-22 05:15:00,0
VIC1,Solar,2021-09-22 05:20:00,0
VIC1,Solar,2021-09-22 05:25:00,0
VIC1,Solar,2021-09-22 05:30:00,0
VIC1,Solar,2021-09-22 05:35:00,0
VIC1,Solar,2021-09-22 05:40:00,0.03
VIC1,Solar,2021-09-22 05:45:00,0
VIC1,Solar,2021-09-22 05:50:00,0.1
VIC1,Solar,2021-09-22 05:55:00,0
VIC1,Solar,2021-09-22 06:00:00,0.18
VIC1,Solar,2021-09-22 06:05:00,0
VIC1,Solar,2021-09-22 06:10:00,0
VIC1,Solar,2021-09-22 06:15:00,0.33
VIC1,Solar,2021-09-22 06:20:00,0.93
VIC1,Solar,2021-09-22 06:25:00,2.2899999999999996
VIC1,Solar,2021-09-22 06:30:00,4.71
VIC1,Solar,2021-09-22 06:35:00,8.600000000000001
VIC1,Solar,2021-09-22 06:40:00,16.009999999999998
VIC1,Solar,2021-09-22 06:45:00,25.740000000000002
VIC1,Solar,2021-09-22 06:50:00,39.72
VIC1,Solar,2021-09-22 06:55:00,56.489999999999995
VIC1,Solar,2021-09-22 07:00:00,63.040000000000006
VIC1,Solar,2021-09-22 07:05:00,76.09000000000002
VIC1,Solar,2021-09-22 07:10:00,95.23999999999998
VIC1,Solar,2021-09-22 07:15:00,119.52999999999999
VIC1,Solar,2021-09-22 07:20:00,133.47
VIC1,Solar,2021-09-22 07:25:00,145.98999999999998
VIC1,Solar,2021-09-22 07:30:00,192.32999999999998
VIC1,Solar,2021-09-22 07:35:00,206.83999999999997
VIC1,Solar,2021-09-22 07:40:00,232.41000000000003
VIC1,Solar,2021-09-22 07:45:00,257.24
VIC1,Solar,2021-09-22 07:50:00,270.56
VIC1,Solar,2021-09-22 07:55:00,278.08
VIC1,Solar,2021-09-22 08:00:00,291.92
VIC1,Solar,2021-09-22 08:05:00,213.40000000000003
VIC1,Solar,2021-09-22 08:10:00,229.29999999999998
VIC1,Solar,2021-09-22 08:15:00,230.69
VIC1,Solar,2021-09-22 08:20:00,256.68
VIC1,Solar,2021-09-22 08:25:00,267.57000000000005
VIC1,Solar,2021-09-22 08:30:00,263.25
VIC1,Solar,2021-09-22 08:35:00,316.55
VIC1,Solar,2021-09-22 08:40:00,391.34
VIC1,Solar,2021-09-22 08:45:00,343.74000000000007
VIC1,Solar,2021-09-22 08:50:00,319.09000000000003
VIC1,Solar,2021-09-22 08:55:00,350.28999999999996
VIC1,Solar,2021-09-22 09:00:00,402.27000000000004
VIC1,Solar,2021-09-22 09:05:00,400.89000000000004
VIC1,Solar,2021-09-22 09:10:00,393.72
VIC1,Solar,2021-09-22 09:15:00,393.72
VIC1,Solar,2021-09-22 09:20:00,397.69
VIC1,Solar,2021-09-22 09:25:00,392.09000000000003
VIC1,Solar,2021-09-22 09:30:00,380.94000000000005
VIC1,Solar,2021-09-22 09:35:00,389.19000000000005
VIC1,Solar,2021-09-22 09:40:00,390.35
VIC1,Solar,2021-09-22 09:45:00,378.65999999999997
VIC1,Solar,2021-09-22 09:50:00,372.46999999999997
VIC1,Solar,2021-09-22 09:55:00,357.09
VIC1,Solar,2021-09-22 10:00:00,354.19
VIC1,Solar,2021-09-22 10:05:00,346.62
VIC1,Solar,2021-09-22 10:10:00,343.72
VIC1,Solar,2021-09-22 10:15:00,327.82300000000004
VIC1,Solar,2021-09-22 10:20:00,319.241
VIC1,Solar,2021-09-22 10:25:00,313.741
VIC1,Solar,2021-09-22 10:30:00,284.86899999999997
VIC1,Solar,2021-09-22 10:35:00,281.78
VIC1,Solar,2021-09-22 10:40:00,246.20000000000002
VIC1,Solar,2021-09-22 10:45:00,246.54
VIC1,Solar,2021-09-22 10:50:00,251.98
VIC1,Solar,2021-09-22 10:55:00,257.05
VIC1,Solar,2021-09-22 11:00:00,268.97
VIC1,Solar,2021-09-22 11:05:00,266.84999999999997
VIC1,Solar,2021-09-22 11:10:00,235.98999999999998
VIC1,Solar,2021-09-22 11:15:00,201.44
VIC1,Solar,2021-09-22 11:20:00,219.14
VIC1,Solar,2021-09-22 11:25:00,237.1
VIC1,Solar,2021-09-22 11:30:00,261.52
VIC1,Solar,2021-09-22 11:35:00,292.05
VIC1,Solar,2021-09-22 11:40:00,298.02
VIC1,Solar,2021-09-22 11:45:00,279.45
VIC1,Solar,2021-09-22 11:50:00,295.21
VIC1,Solar,2021-09-22 11:55:00,296.19
VIC1,Solar,2021-09-22 12:00:00,252.63
VIC1,Solar,2021-09-22 12:05:00,255.35
VIC1,Solar,2021-09-22 12:10:00,253.68
VIC1,Solar,2021-09-22 12:15:00,276.14
VIC1,Solar,2021-09-22 12:20:00,308.94000000000005
VIC1,Solar,2021-09-22 12:25:00,312.88
VIC1,Solar,2021-09-22 12:30:00,281.99
VIC1,Solar,2021-09-22 12:35:00,275.88
VIC1,Solar,2021-09-22 12:40:00,265.53999999999996
VIC1,Solar,2021-09-22 12:45:00,260.76
VIC1,Solar,2021-09-22 12:50:00,263.28999999999996
VIC1,Solar,2021-09-22 12:55:00,255.61
VIC1,Solar,2021-09-22 13:00:00,266.92
VIC1,Solar,2021-09-22 13:05:00,274.95000000000005
VIC1,Solar,2021-09-22 13:10:00,284.2
VIC1,Solar,2021-09-22 13:15:00,276.89
VIC1,Solar,2021-09-22 13:20:00,262.73
VIC1,Solar,2021-09-22 13:25:00,281.78
VIC1,Solar,2021-09-22 13:30:00,281.35
VIC1,Solar,2021-09-22 13:35:00,272.4
VIC1,Solar,2021-09-22 13:40:00,266.26
VIC1,Solar,2021-09-22 13:45:00,236.75
VIC1,Solar,2021-09-22 13:50:00,245.82
VIC1,Solar,2021-09-22 13:55:00,248.88
VIC1,Solar,2021-09-22 14:00:00,249.35000000000002
VIC1,Solar,2021-09-22 14:05:00,246.3
VIC1,Solar,2021-09-22 14:10:00,262.8
VIC1,Solar,2021-09-22 14:15:00,250.06
VIC1,Solar,2021-09-22 14:20:00,235.91
VIC1,Solar,2021-09-22 14:25:00,244.72000000000003
VIC1,Solar,2021-09-22 14:30:00,255.14999999999998
VIC1,Solar,2021-09-22 14:35:00,249.26
VIC1,Solar,2021-09-22 14:40:00,252.15
VIC1,Solar,2021-09-22 14:45:00,259.19
VIC1,Solar,2021-09-22 14:50:00,260.11
VIC1,Solar,2021-09-22 14:55:00,250.68
VIC1,Solar,2021-09-22 15:00:00,248.08
VIC1,Solar,2021-09-22 15:05:00,230.56
VIC1,Solar,2021-09-22 15:10:00,235.2
VIC1,Solar,2021-09-22 15:15:00,250.82
VIC1,Solar,2021-09-22 15:20:00,232.33999999999997
VIC1,Solar,2021-09-22 15:25:00,243.15999999999997
VIC1,Solar,2021-09-22 15:30:00,280.28000000000003
VIC1,Solar,2021-09-22 15:35:00,266.39
VIC1,Solar,2021-09-22 15:40:00,279.78
VIC1,Solar,2021-09-22 15:45:00,286.07000000000005
VIC1,Solar,2021-09-22 15:50:00,318.21
VIC1,Solar,2021-09-22 15:55:00,325.79999999999995
VIC1,Solar,2021-09-22 16:00:00,321.09
VIC1,Solar,2021-09-22 16:05:00,331.09000000000003
VIC1,Solar,2021-09-22 16:10:00,327.82
VIC1,Solar,2021-09-22 16:15:00,302.39
VIC1,Solar,2021-09-22 16:20:00,306.52000000000004
VIC1,Solar,2021-09-22 16:25:00,326.01
VIC1,Solar,2021-09-22 16:30:00,337.71
VIC1,Solar,2021-09-22 16:35:00,338.01
VIC1,Solar,2021-09-22 16:40:00,337.01
VIC1,Solar,2021-09-22 16:45:00,329.66
VIC1,Solar,2021-09-22 16:50:00,315.3
VIC1,Solar,2021-09-22 16:55:00,296.88
VIC1,Solar,2021-09-22 17:00:00,282.15000000000003
VIC1,Solar,2021-09-22 17:05:00,261.09
VIC1,Solar,2021-09-22 17:10:00,244.01999999999998
VIC1,Solar,2021-09-22 17:15:00,227.52999999999997
VIC1,Solar,2021-09-22 17:20:00,211.33
VIC1,Solar,2021-09-22 17:25:00,192.96
VIC1,Solar,2021-09-22 17:30:00,168.10999999999999
VIC1,Solar,2021-09-22 17:35:00,163.5
VIC1,Solar,2021-09-22 17:40:00,137.53
VIC1,Solar,2021-09-22 17:45:00,109.97
VIC1,Solar,2021-09-22 17:50:00,86.42625
VIC1,Solar,2021-09-22 17:55:00,68.3228
VIC1,Solar,2021-09-22 18:00:00,51.67688
VIC1,Solar,2021-09-22 18:05:00,35.99437999999999
VIC1,Solar,2021-09-22 18:10:00,20.273
VIC1,Solar,2021-09-22 18:15:00,9.55063
VIC1,Solar,2021-09-22 18:20:00,5.398130000000001
VIC1,Solar,2021-09-22 18:25:00,2.0797
VIC1,Solar,2021-09-22 18:30:00,0.5
VIC1,Solar,2021-09-22 18:35:00,0
VIC1,Solar,2021-09-22 18:40:00,0
VIC1,Solar,2021-09-22 18:45:00,0.55
VIC1,Solar,2021-09-22 18:50:00,0.5
VIC1,Solar,2021-09-22 18:55:00,0.09
VIC1,Solar,2021-09-22 19:00:00,0.47
VIC1,Solar,2021-09-22 19:05:00,0.35
VIC1,Solar,2021-09-22 19:10:00,0.51
VIC1,Solar,2021-09-22 19:15:00,0.05
VIC1,Solar,2021-09-22 19:20:00,0.17
VIC1,Solar,2021-09-22 19:25:00,0.28
VIC1,Solar,2021-09-22 19:30:00,0
VIC1,Solar,2021-09-22 19:35:00,0
VIC1,Solar,2021-09-22 19:40:00,0.3
VIC1,Solar,2021-09-22 19:45:00,0
VIC1,Solar,2021-09-22 19:50:00,0.23
VIC1,Solar,2021-09-22 19:55:00,0
VIC1,Solar,2021-09-22 20:00:00,0
VIC1,Solar,2021-09-22 20:05:00,0
