$,settlementdate,Price$,Demand#,Import,Export,Generation_
NSW1,2021-09-10 23:50:00,43.57997,7341.1,-925.69,0,6415.41
NSW1,2021-09-10 23:55:00,42.37,7273.06,-948.41,0,6324.65
NSW1,2021-09-11 00:00:00,43.58017,7275.24,-966.09,0,6309.15
NSW1,2021-09-11 00:05:00,53.99221,7257.39,-925.24,0,6332.15
NSW1,2021-09-11 00:10:00,51.15249,7247.29,-903.11,0,6344.19
NSW1,2021-09-11 00:15:00,55.01022,7290.39,-854.33,0,6436.06
NSW1,2021-09-11 00:20:00,54.99011,7266.67,-839.4,0,6427.27
NSW1,2021-09-11 00:25:00,50.22174,7218.32,-833.38,0,6384.94
NSW1,2021-09-11 00:30:00,50.57077,7221.14,-856.14,0,6365
NSW1,2021-09-11 00:35:00,54.99005,7209.38,-894.2,0,6315.18
NSW1,2021-09-11 00:40:00,51.29291,7183.16,-899.54,0,6283.63
NSW1,2021-09-11 00:45:00,53.10098,7178.99,-920.22,0,6258.76
NSW1,2021-09-11 00:50:00,51.33877,7124.19,-868.03,0,6256.15
NSW1,2021-09-11 00:55:00,51.32149,7098.13,-845.06,0,6253.07
NSW1,2021-09-11 01:00:00,43.59,7112.44,-896.23,0,6216.21
NSW1,2021-09-11 01:05:00,54.99005,7070.32,-934.03,0,6136.3
NSW1,2021-09-11 01:10:00,43.59,6962.83,-879.84,0,6082.99
NSW1,2021-09-11 01:15:00,50.75643,6994.07,-919.91,0,6074.17
NSW1,2021-09-11 01:20:00,52.72696,6972.22,-925.86,0,6046.36
NSW1,2021-09-11 01:25:00,53.03818,6914.57,-907.3,0,6007.27
NSW1,2021-09-11 01:30:00,53.04908,6877.22,-884.07,0,5993.15
NSW1,2021-09-11 01:35:00,54.07041,6806.02,-907.37,0,5898.65
NSW1,2021-09-11 01:40:00,53.10098,6750.99,-924.08,0,5826.91
NSW1,2021-09-11 01:45:00,54.98998,6740.52,-950.93,0,5789.59
NSW1,2021-09-11 01:50:00,54.98998,6699.08,-951.55,0,5747.53
NSW1,2021-09-11 01:55:00,51.75765,6666.9,-912.57,0,5754.33
NSW1,2021-09-11 02:00:00,51.05843,6598.58,-841.93,0,5756.64
NSW1,2021-09-11 02:05:00,51.11338,6612.34,-848.71,0,5763.62
NSW1,2021-09-11 02:10:00,43.58004,6575.04,-861.76,0,5713.28
NSW1,2021-09-11 02:15:00,42.35,6484.15,-871.16,0,5612.99
NSW1,2021-09-11 02:20:00,43.58004,6408.14,-833.74,0,5574.4
NSW1,2021-09-11 02:25:00,43.58004,6370.01,-857.94,0,5512.07
NSW1,2021-09-11 02:30:00,42.66765,6318.97,-872.25,0,5446.72
NSW1,2021-09-11 02:35:00,43.59,6302.64,-866.89,0,5435.75
NSW1,2021-09-11 02:40:00,43.59,6272.41,-876.58,0,5395.83
NSW1,2021-09-11 02:45:00,43.59,6239.37,-866.51,0,5372.85
NSW1,2021-09-11 02:50:00,43.59,6219.38,-914.33,0,5305.04
NSW1,2021-09-11 02:55:00,43.58004,6101.56,-839.32,0,5262.25
NSW1,2021-09-11 03:00:00,43.59,6094.64,-815.18,0,5279.46
NSW1,2021-09-11 03:05:00,43.59,6104.82,-866.15,0,5238.67
NSW1,2021-09-11 03:10:00,43.59,6081.35,-875.46,0,5205.89
NSW1,2021-09-11 03:15:00,49.88261,6121.77,-857.42,0,5264.35
NSW1,2021-09-11 03:20:00,43.59,6099.13,-859.97,0,5239.16
NSW1,2021-09-11 03:25:00,43.59,6108.07,-848.19,0,5259.88
NSW1,2021-09-11 03:30:00,43.59,6065.12,-821.21,0,5243.9
NSW1,2021-09-11 03:35:00,41.15196,5979.45,-848.43,0,5131.03
NSW1,2021-09-11 03:40:00,43.58004,6027.03,-917.65,0,5109.38
NSW1,2021-09-11 03:45:00,43.59,5975.83,-842.72,0,5133.1
NSW1,2021-09-11 03:50:00,43.58004,5975.02,-874.16,0,5100.86
NSW1,2021-09-11 03:55:00,43.58004,5954.41,-845.92,0,5108.5
NSW1,2021-09-11 04:00:00,43.59,6026.87,-891.97,0,5134.9
NSW1,2021-09-11 04:05:00,43.58004,5979.58,-881.09,0,5098.48
NSW1,2021-09-11 04:10:00,43.58004,5974.52,-863.01,0,5111.52
NSW1,2021-09-11 04:15:00,41.42201,5971.83,-891.51,0,5080.32
NSW1,2021-09-11 04:20:00,41.13089,5901.02,-838.06,0,5062.96
NSW1,2021-09-11 04:25:00,42.66765,5962.97,-906.71,0,5056.27
NSW1,2021-09-11 04:30:00,35.6,5864.98,-795.39,0,5069.6
NSW1,2021-09-11 04:35:00,43.58004,5925.35,-830.67,0,5094.69
NSW1,2021-09-11 04:40:00,43.58004,5911.47,-812.48,0,5099
NSW1,2021-09-11 04:45:00,38.32158,5934.87,-835.76,0,5099.11
NSW1,2021-09-11 04:50:00,43.58004,5898.72,-767.12,0,5131.59
NSW1,2021-09-11 04:55:00,43.59,5967.5,-739.08,0,5228.42
NSW1,2021-09-11 05:00:00,43.57998,5946.77,-779.22,0,5167.55
NSW1,2021-09-11 05:05:00,43.58019,5973.53,-754.07,0,5219.46
NSW1,2021-09-11 05:10:00,43.58004,5976.33,-738.22,0,5238.11
NSW1,2021-09-11 05:15:00,43.58004,6009.58,-704.81,0,5304.77
NSW1,2021-09-11 05:20:00,43.58004,6030.73,-704.77,0,5325.96
NSW1,2021-09-11 05:25:00,43.58004,6088.1,-699.2,0,5388.9
NSW1,2021-09-11 05:30:00,43.58004,6088.38,-706.68,0,5381.7
NSW1,2021-09-11 05:35:00,23.93476,6086.8,-791.84,0,5294.96
NSW1,2021-09-11 05:40:00,35.5998,6120.4,-873.99,0,5246.41
NSW1,2021-09-11 05:45:00,34.41449,6093.06,-935.75,0,5157.32
NSW1,2021-09-11 05:50:00,35.6,6071.2,-919.71,0,5151.49
NSW1,2021-09-11 05:55:00,35.6,6129.18,-943.91,0,5185.27
NSW1,2021-09-11 06:00:00,35.6,6140.68,-936.3,0,5204.39
NSW1,2021-09-11 06:05:00,35.6,6169.21,-935.68,0,5233.53
NSW1,2021-09-11 06:10:00,41.18974,6208.02,-915.08,0,5292.95
NSW1,2021-09-11 06:15:00,35.6,6207.77,-953.03,0,5254.73
NSW1,2021-09-11 06:20:00,43.58004,6346.7,-1008.89,0,5337.8
NSW1,2021-09-11 06:25:00,40.6399,6311.77,-981.87,0,5329.9
NSW1,2021-09-11 06:30:00,36.00433,6269.35,-947.85,0,5321.5
NSW1,2021-09-11 06:35:00,38.00089,6345.16,-989.99,0,5355.17
NSW1,2021-09-11 06:40:00,37.94357,6377.35,-989.6,0,5387.74
NSW1,2021-09-11 06:45:00,35.6002,6342.02,-937.19,0,5404.82
NSW1,2021-09-11 06:50:00,30.71154,6403.11,-1031.23,0,5371.88
NSW1,2021-09-11 06:55:00,30.72433,6404.96,-1024.13,0,5380.83
NSW1,2021-09-11 07:00:00,17.33572,6411.37,-1026.38,0,5384.99
NSW1,2021-09-11 07:05:00,0.00011,6397.6,-1016.56,0,5381.04
NSW1,2021-09-11 07:10:00,0.00004,6411.3,-987.98,0,5423.32
NSW1,2021-09-11 07:15:00,-9.56125,6300.25,-903.77,0,5396.47
NSW1,2021-09-11 07:20:00,-31.21634,6308.68,-861.83,0,5446.86
NSW1,2021-09-11 07:25:00,-30.56592,6312.13,-752.83,0,5559.3
NSW1,2021-09-11 07:30:00,-30.58466,6282.78,-663.62,0,5619.16
NSW1,2021-09-11 07:35:00,-36.48534,6317.81,-634.87,0,5682.94
NSW1,2021-09-11 07:40:00,-40.35112,6297.42,-563.33,0,5734.09
NSW1,2021-09-11 07:45:00,-7.06737,6228.04,-470.24,0,5757.79
NSW1,2021-09-11 07:50:00,-6.92478,6281.67,-442.99,0,5838.67
NSW1,2021-09-11 07:55:00,-32.5396,6227.36,-336.74,0,5890.62
NSW1,2021-09-11 08:00:00,-36.08652,6212.58,-296.95,0,5915.63
NSW1,2021-09-11 08:05:00,-35.09643,6156.01,-249.47,0,5906.54
NSW1,2021-09-11 08:10:00,-34.35437,6113.39,-165.75,0,5947.64
NSW1,2021-09-11 08:15:00,-34.91774,6107.27,-184.84,0,5922.43
NSW1,2021-09-11 08:20:00,-32,6038.84,-33.85,0,6004.99
NSW1,2021-09-11 08:25:00,-25.10167,5999.81,0,34.18,6033.99
NSW1,2021-09-11 08:30:00,-24.10031,5974.25,0,95.99,6070.23
NSW1,2021-09-11 08:35:00,-24.39264,5960.05,0,36.23,6096.29
NSW1,2021-09-11 08:40:00,-36.82907,5914.33,-132.46,0,5952.47
NSW1,2021-09-11 08:45:00,-32,5856.01,-76.02,0,5972.99
NSW1,2021-09-11 08:50:00,-32,5881.07,-52.49,0,6021.58
NSW1,2021-09-11 08:55:00,-26.71195,5774.1,0,108.55,6075.65
NSW1,2021-09-11 09:00:00,-27.89051,5724.24,0,209.37,6126.61
NSW1,2021-09-11 09:05:00,-24.69,5830.93,-58.78,0,6067.04
NSW1,2021-09-11 09:10:00,-27.72054,5760.6,-181.66,0,6003.94
NSW1,2021-09-11 09:15:00,-28.37523,5840.28,-338.71,0,5966.57
NSW1,2021-09-11 09:20:00,-21.78922,5606.69,-126.41,0,5945.29
NSW1,2021-09-11 09:25:00,-27.72406,5552.06,-90.1,0,5936.96
NSW1,2021-09-11 09:30:00,-31.30801,5587.42,-129.91,0,5932.51
NSW1,2021-09-11 09:35:00,-36.45459,5551.63,-215.18,0,5952.16
NSW1,2021-09-11 09:40:00,-11.90705,5475.79,-203.8,0,5975.99
NSW1,2021-09-11 09:45:00,-38.0932,5441.68,-142.79,0,6002.88
NSW1,2021-09-11 09:50:00,-11.43939,5370.01,-31.3,0,6042.71
NSW1,2021-09-11 09:55:00,-43.49555,5321.82,0,2.15,5987.98
NSW1,2021-09-11 10:00:00,-35.6355,5316.83,-18.85,0,5961.98
NSW1,2021-09-11 10:05:00,-22.95384,5261.99,0,106.29,6032.28
NSW1,2021-09-11 10:10:00,-23.34741,5386.36,-31.55,0,6022.8
NSW1,2021-09-11 10:15:00,-25.69198,5341.82,0,40.82,6050.64
NSW1,2021-09-11 10:20:00,-36.88896,5305.46,0,17.17,5990.63
NSW1,2021-09-11 10:25:00,-37.14886,5201.8,0,102.76,5972.56
NSW1,2021-09-11 10:30:00,-37.57308,5189.25,0,37.98,5935.23
NSW1,2021-09-11 10:35:00,-60,5119.59,0,134.84,5962.43
NSW1,2021-09-11 10:40:00,-50.78587,5165.64,0,165.92,6039.56
NSW1,2021-09-11 10:45:00,-36.67148,5147.84,0,25.49,5881.32
NSW1,2021-09-11 10:50:00,-31.37592,5241.69,-18.08,0,5891.61
NSW1,2021-09-11 10:55:00,-33.93706,5294.13,-190.49,0,5771.64
NSW1,2021-09-11 11:00:00,-32.46049,5188.29,-236.47,0,5619.81
NSW1,2021-09-11 11:05:00,-35.1876,5076.71,-59.12,0,5685.59
NSW1,2021-09-11 11:10:00,-37.02036,5067.21,0,69.58,5804.79
NSW1,2021-09-11 11:15:00,-36.73448,5068.74,0,83.72,5820.47
NSW1,2021-09-11 11:20:00,-34.72464,5090.02,0,84.57,5842.59
NSW1,2021-09-11 11:25:00,-37.50029,5015.75,0,81.48,5765.23
NSW1,2021-09-11 11:30:00,-37.44359,5068.11,0,49.71,5785.82
NSW1,2021-09-11 11:35:00,-40.30812,5000.48,0,91.41,5799.89
NSW1,2021-09-11 11:40:00,-34.44524,4987.55,0,108.71,5804.26
NSW1,2021-09-11 11:45:00,-36.87869,5011.42,0,143.18,5822.6
NSW1,2021-09-11 11:50:00,-33.88946,5006.61,0,158.47,5833.08
NSW1,2021-09-11 11:55:00,-35.10793,4989.81,0,91.51,5749.32
NSW1,2021-09-11 12:00:00,-34.77819,5007.55,0,90.93,5766.48
NSW1,2021-09-11 12:05:00,-40.73191,5059.07,0,49.46,5776.52
NSW1,2021-09-11 12:10:00,-36.76626,4968.14,0,163.83,5799.97
NSW1,2021-09-11 12:15:00,-33.59156,5024.52,0,59.87,5792.39
NSW1,2021-09-11 12:20:00,-34.81362,5047.57,0,16,5771.57
NSW1,2021-09-11 12:25:00,-35.04444,4991.59,0,45.75,5745.34
NSW1,2021-09-11 12:30:00,-37.22104,4970.62,0,120.58,5759.2
NSW1,2021-09-11 12:35:00,-33.99033,4986.05,0,115.86,5769.91
NSW1,2021-09-11 12:40:00,-34.82437,5032.13,0,34.82,5734.95
NSW1,2021-09-11 12:45:00,-37.18349,4994.1,0,64.62,5726.72
NSW1,2021-09-11 12:50:00,-33.33968,5043,0,57.38,5768.38
NSW1,2021-09-11 12:55:00,-35.03181,4990.35,0,38.69,5697.04
NSW1,2021-09-11 13:00:00,-32.30037,5026.06,0,9.79,5703.84
NSW1,2021-09-11 13:05:00,-41.99436,5043.35,0,58.52,5769.86
NSW1,2021-09-11 13:10:00,-35.10247,5039.63,0,88.68,5796.31
NSW1,2021-09-11 13:15:00,-37.85613,5016.15,0,91.27,5775.42
NSW1,2021-09-11 13:20:00,-35.04905,5115.89,-0.66,0,5783.23
NSW1,2021-09-11 13:25:00,-42.78759,5019.04,0,66.48,5753.51
NSW1,2021-09-11 13:30:00,-35.76601,5051.35,0,37.37,5756.72
NSW1,2021-09-11 13:35:00,-58.06578,5070.47,0,67.25,5805.72
NSW1,2021-09-11 13:40:00,-38.12802,5162.99,0,39.99,5870.98
NSW1,2021-09-11 13:45:00,-38.07627,5115.67,0,66.03,5849.7
NSW1,2021-09-11 13:50:00,-32.8099,5214.18,-85.21,0,5796.96
NSW1,2021-09-11 13:55:00,-32.83024,5180.27,-91.55,0,5756.71
NSW1,2021-09-11 14:00:00,-32,5171.07,-125.17,0,5713.9
NSW1,2021-09-11 14:05:00,-35.37953,5153.7,0,52.03,5873.73
NSW1,2021-09-11 14:10:00,-37.80091,5180.55,0,61.86,5910.42
NSW1,2021-09-11 14:15:00,-33.93303,5228.03,-14.85,0,5881.17
NSW1,2021-09-11 14:20:00,-32,5295.97,-30.5,0,5933.47
NSW1,2021-09-11 14:25:00,-26.26571,5336.5,-80.12,0,5924.38
NSW1,2021-09-11 14:30:00,-24.69,5384.61,-147.37,0,5905.24
NSW1,2021-09-11 14:35:00,-34.61857,5397.24,-279.93,0,5785.31
NSW1,2021-09-11 14:40:00,-12.50344,5385.33,-69.2,0,5984.13
NSW1,2021-09-11 14:45:00,-32.8027,5439.27,-278.73,0,5828.54
NSW1,2021-09-11 14:50:00,-32.76058,5484.87,-377.83,0,5775.04
NSW1,2021-09-11 14:55:00,-6.39562,5510.05,-204.58,0,5973.47
NSW1,2021-09-11 15:00:00,-4.68852,5584.22,-186.59,0,6065.63
NSW1,2021-09-11 15:05:00,-34.95437,5634.55,-170.43,0,5929.11
NSW1,2021-09-11 15:10:00,-34.20097,5577.79,-92.2,0,5950.59
NSW1,2021-09-11 15:15:00,-31.285,5712.49,-237.14,0,5940.36
NSW1,2021-09-11 15:20:00,-35.3019,5708.44,-270.74,0,5902.7
NSW1,2021-09-11 15:25:00,14.94048,5827.06,-295.24,0,5996.83
NSW1,2021-09-11 15:30:00,35.6,6018.67,-431.71,0,6051.96
NSW1,2021-09-11 15:35:00,-35.5925,5914.38,-227.51,0,5959.87
NSW1,2021-09-11 15:40:00,-36.76489,6049.92,-178.92,0,5950.99
NSW1,2021-09-11 15:45:00,-12.66779,6127.64,-261.95,0,5945.69
NSW1,2021-09-11 15:50:00,12.67775,6186.63,-245.52,0,6021.12
NSW1,2021-09-11 15:55:00,12.74933,6307.26,-448.97,0,5938.29
NSW1,2021-09-11 16:00:00,23.34897,6254.58,-435.67,0,5898.91
NSW1,2021-09-11 16:05:00,2.11026,6355.99,-502.01,0,5872.88
NSW1,2021-09-11 16:10:00,17.78549,6460.47,-599.43,0,5861.83
NSW1,2021-09-11 16:15:00,34.47352,6509.54,-640.71,0,5868.83
NSW1,2021-09-11 16:20:00,38.85237,6522.53,-610.2,0,5912.33
NSW1,2021-09-11 16:25:00,68.28695,6605.65,-631.34,0,5974.3
NSW1,2021-09-11 16:30:00,42.01451,6680.32,-792.07,0,5888.25
NSW1,2021-09-11 16:35:00,35.6,6740.28,-853.87,0,5886.41
NSW1,2021-09-11 16:40:00,35.6,6672.99,-669.76,0,6003.23
NSW1,2021-09-11 16:45:00,32.84993,6666.49,-720.81,0,5945.68
NSW1,2021-09-11 16:50:00,42.37,6785.95,-790.98,0,5994.97
NSW1,2021-09-11 16:55:00,58.39387,6909.68,-730.53,0,6179.15
NSW1,2021-09-11 17:00:00,88.5,7004.98,-563.87,0,6441.11
NSW1,2021-09-11 17:05:00,88.5,7064.65,-449.57,0,6615.08
NSW1,2021-09-11 17:10:00,88.5,7098.12,-224.87,0,6873.25
NSW1,2021-09-11 17:15:00,88.5,7203.75,-304.23,0,6899.51
NSW1,2021-09-11 17:20:00,88.5,7295.28,-572.24,0,6723.04
NSW1,2021-09-11 17:25:00,88.5,7325.76,-758.9,0,6566.86
NSW1,2021-09-11 17:30:00,74.50111,7376.57,-860.67,0,6515.9
NSW1,2021-09-11 17:35:00,42.37,7398.06,-821.09,0,6576.97
NSW1,2021-09-11 17:40:00,88.5,7514.08,-820.74,0,6693.33
NSW1,2021-09-11 17:45:00,88.5,7614.53,-791.15,0,6823.38
NSW1,2021-09-11 17:50:00,88.5,7699.76,-733.01,0,6966.75
NSW1,2021-09-11 17:55:00,88.5,7752.74,-688.42,0,7064.32
NSW1,2021-09-11 18:00:00,88.5,7844.89,-672.81,0,7172.08
VIC1,2021-09-10 18:05:00,77.38864,5682.87,0,94.11,5776.99
VIC1,2021-09-10 18:10:00,80.78213,5726.27,0,105.22,5831.49
VIC1,2021-09-10 18:15:00,55.8097,5715.66,0,143.31,5858.96
VIC1,2021-09-10 18:20:00,83.59,5781.89,0,130.51,5912.39
VIC1,2021-09-10 18:25:00,55.62406,5772.77,0,165.82,5938.59
VIC1,2021-09-10 18:30:00,57.15088,5779.05,0,199.92,5978.96
VIC1,2021-09-10 18:35:00,55.29444,5778.86,0,257.84,6036.7
VIC1,2021-09-10 18:40:00,54.77325,5810.72,0,284.59,6095.3
VIC1,2021-09-10 18:45:00,52.39069,5852.07,0,275.46,6127.53
VIC1,2021-09-10 18:50:00,49.18812,5754.25,0,380.91,6135.16
VIC1,2021-09-10 18:55:00,49.00701,5816.23,0,412.57,6228.8
VIC1,2021-09-10 19:00:00,46.02807,5803.03,0,492.65,6295.68
VIC1,2021-09-10 19:05:00,45.30586,5737.81,0,537.44,6275.24
VIC1,2021-09-10 19:10:00,43,5690.3,0,607.93,6298.23
VIC1,2021-09-10 19:15:00,43,5681.51,0,570.91,6252.42
VIC1,2021-09-10 19:20:00,43,5678.06,0,533.34,6211.4
VIC1,2021-09-10 19:25:00,43,5688.88,0,487.57,6176.45
VIC1,2021-09-10 19:30:00,42.60599,5620.75,0,440.14,6060.9
VIC1,2021-09-10 19:35:00,40.68617,5585.15,0,600.59,6185.74
VIC1,2021-09-10 19:40:00,38.75453,5565.93,0,526.37,6092.3
VIC1,2021-09-10 19:45:00,39.5165,5574.87,0,506.52,6081.39
VIC1,2021-09-10 19:50:00,38.79829,5570.07,0,486.26,6056.33
VIC1,2021-09-10 19:55:00,30.07135,5460.06,0,557.11,6017.17
VIC1,2021-09-10 20:00:00,29.84369,5443.39,0,592.6,6035.99
VIC1,2021-09-10 20:05:00,30.22883,5426.71,0,523.24,5949.95
VIC1,2021-09-10 20:10:00,30.07135,5398.9,0,462.83,5861.73
VIC1,2021-09-10 20:15:00,9.1801,5318.98,0,527.58,5846.57
VIC1,2021-09-10 20:20:00,28.9097,5316.95,0,556.17,5873.12
VIC1,2021-09-10 20:25:00,28.72097,5316,0,565.68,5881.68
VIC1,2021-09-10 20:30:00,9.1799,5298.46,0,565.94,5864.4
VIC1,2021-09-10 20:35:00,9.1801,5287.45,0,559.21,5846.67
VIC1,2021-09-10 20:40:00,-0.67131,5231.25,0,557.49,5788.74
VIC1,2021-09-10 20:45:00,-0.72831,5108.69,0,651.07,5759.76
VIC1,2021-09-10 20:50:00,-0.72637,5058.61,0,704.84,5763.45
VIC1,2021-09-10 20:55:00,-0.72637,5028.67,0,701.61,5730.27
VIC1,2021-09-10 21:00:00,-0.68843,5009.14,0,683.71,5692.85
VIC1,2021-09-10 21:05:00,-2.15029,4914.41,0,763.42,5677.84
VIC1,2021-09-10 21:10:00,36.65889,4971.09,0,637.51,5608.59
VIC1,2021-09-10 21:15:00,0,4969.16,0,643.06,5612.21
VIC1,2021-09-10 21:20:00,-12.02858,4927.88,0,722.99,5650.87
VIC1,2021-09-10 21:25:00,-2.21034,4929.77,0,738.53,5668.3
VIC1,2021-09-10 21:30:00,0.02,4907.47,0,630.09,5537.56
VIC1,2021-09-10 21:35:00,0.02,4867.6,0,645.69,5513.28
VIC1,2021-09-10 21:40:00,27.9501,4898.05,0,572.65,5470.7
VIC1,2021-09-10 21:45:00,-14.76795,4825.39,0,623.93,5449.32
VIC1,2021-09-10 21:50:00,0.02,4817.55,0,526.6,5344.14
VIC1,2021-09-10 21:55:00,-18,4741.5,0,653.25,5394.74
VIC1,2021-09-10 22:00:00,0.02003,4757.98,0,581.81,5339.79
VIC1,2021-09-10 22:05:00,-11.25617,4731.08,0,616.6,5347.68
VIC1,2021-09-10 22:10:00,0.02,4677.31,0,558.71,5236.03
VIC1,2021-09-10 22:15:00,0.02,4686.86,0,537.13,5223.99
VIC1,2021-09-10 22:20:00,17.99,4698.32,0,545.79,5244.1
VIC1,2021-09-10 22:25:00,-18,4652.83,0,638.93,5291.76
VIC1,2021-09-10 22:30:00,8.94,4672.76,0,520.37,5193.13
VIC1,2021-09-10 22:35:00,-11.75123,4662.34,0,582.88,5245.22
VIC1,2021-09-10 22:40:00,8.94,4631.82,0,541.24,5173.06
VIC1,2021-09-10 22:45:00,-0.24164,4608.57,0,516.45,5125.02
VIC1,2021-09-10 22:50:00,-2.34129,4575.72,0,550.96,5126.68
VIC1,2021-09-10 22:55:00,-18,4509.06,0,554.41,5063.47
VIC1,2021-09-10 23:00:00,-18,4465.55,0,579.01,5044.56
VIC1,2021-09-10 23:05:00,-18,4521.66,0,558.71,5080.37
VIC1,2021-09-10 23:10:00,-0.02066,4696.79,0,433.36,5130.15
VIC1,2021-09-10 23:15:00,0.02,4718.68,0,434.17,5152.85
VIC1,2021-09-10 23:20:00,0.02,4708.61,0,455.91,5164.52
VIC1,2021-09-10 23:25:00,0.02,4724.42,0,482.1,5206.52
VIC1,2021-09-10 23:30:00,8.94,4752,0,481.01,5233.01
VIC1,2021-09-10 23:35:00,-0.66778,4735.81,0,572.24,5308.05
VIC1,2021-09-10 23:40:00,9.28997,4699.16,0,581.94,5281.1
VIC1,2021-09-10 23:45:00,-0.68298,4606.69,0,593.21,5199.9
VIC1,2021-09-10 23:50:00,-0.68298,4568.8,0,635.02,5203.82
VIC1,2021-09-10 23:55:00,-0.68613,4570.73,0,631.16,5201.89
VIC1,2021-09-11 00:00:00,-18,4455.4,0,755.52,5210.92
VIC1,2021-09-11 00:05:00,-18,4503.74,0,689.95,5193.69
VIC1,2021-09-11 00:10:00,-18.00991,4453.08,0,672.7,5125.78
VIC1,2021-09-11 00:15:00,-29.27703,4335.25,0,685.54,5020.79
VIC1,2021-09-11 00:20:00,-18,4362.84,0,667.95,5030.79
VIC1,2021-09-11 00:25:00,-25,4314.96,0,655.69,4970.65
VIC1,2021-09-11 00:30:00,-25,4303.52,0,665.67,4969.19
VIC1,2021-09-11 00:35:00,0,4286.96,0,845.77,5132.73
VIC1,2021-09-11 00:40:00,-0.80495,4249.73,0,980.42,5230.15
VIC1,2021-09-11 00:45:00,0.02,4230.63,0,935.69,5166.32
VIC1,2021-09-11 00:50:00,0,4233.52,0,898.06,5131.57
VIC1,2021-09-11 00:55:00,-3.52975,4215.4,0,911.82,5127.22
VIC1,2021-09-11 01:00:00,-1.43917,4211.53,0,921.6,5133.13
VIC1,2021-09-11 01:05:00,-3.20625,4066.04,0,1074.42,5140.46
VIC1,2021-09-11 01:10:00,-0.55774,4125.9,0,1028.77,5154.67
VIC1,2021-09-11 01:15:00,-18,4102.4,0,1055.37,5157.78
VIC1,2021-09-11 01:20:00,-25,4015.38,0,1075.02,5090.39
VIC1,2021-09-11 01:25:00,-25,3990.79,0,1051.83,5042.63
VIC1,2021-09-11 01:30:00,-25.17859,3979.03,0,1019.28,4998.32
VIC1,2021-09-11 01:35:00,-0.77385,3967.35,0,1106.17,5073.51
VIC1,2021-09-11 01:40:00,-25,3862.92,0,1155.62,5018.54
VIC1,2021-09-11 01:45:00,-25,3873.67,0,1174.69,5048.35
VIC1,2021-09-11 01:50:00,-25.00008,3871.94,0,1106.72,4978.66
VIC1,2021-09-11 01:55:00,-31.05009,3752.09,0,1113.34,4865.43
VIC1,2021-09-11 02:00:00,-31.72,3736.05,0,1096.83,4832.87
VIC1,2021-09-11 02:05:00,-31.72,3704.28,0,1103.44,4807.72
VIC1,2021-09-11 02:10:00,-31.72,3714.89,0,1061.84,4776.73
VIC1,2021-09-11 02:15:00,-29.99,3695.34,0,1097.34,4792.68
VIC1,2021-09-11 02:20:00,-31.05,3666.91,0,1044.2,4711.11
VIC1,2021-09-11 02:25:00,-31.72,3643.19,0,1005.88,4649.07
VIC1,2021-09-11 02:30:00,-31.72,3678.57,0,1004.77,4683.34
VIC1,2021-09-11 02:35:00,-31.72,3648.05,0,1020.91,4668.95
VIC1,2021-09-11 02:40:00,-34.40456,3609.98,0,1008.21,4618.18
VIC1,2021-09-11 02:45:00,-31.72,3629.48,0,1007.75,4637.23
VIC1,2021-09-11 02:50:00,-32.4,3608.04,0,1021.94,4629.97
VIC1,2021-09-11 02:55:00,-36.13,3595.44,0,1010.27,4605.71
VIC1,2021-09-11 03:00:00,-36.13,3544.42,0,1038.46,4582.88
VIC1,2021-09-11 03:05:00,-37.73,3543.33,0,1007.08,4565.42
VIC1,2021-09-11 03:10:00,-36.13,3587.55,0,1014.56,4617.1
VIC1,2021-09-11 03:15:00,-36.791,3569.39,0,998.38,4582.77
VIC1,2021-09-11 03:20:00,-36.13,3590.55,0,991.27,4596.81
VIC1,2021-09-11 03:25:00,-36.13,3577.28,0,997.78,4590.05
VIC1,2021-09-11 03:30:00,-33.10002,3588.48,0,997.26,4598.74
VIC1,2021-09-11 03:35:00,-31.72,3572.6,0,982.58,4568.18
VIC1,2021-09-11 03:40:00,-31.72,3566.26,0,1022.26,4601.52
VIC1,2021-09-11 03:45:00,-37.73,3481.03,0,1038.35,4532.39
VIC1,2021-09-11 03:50:00,-37.73,3494.7,0,1018.35,4527.34
VIC1,2021-09-11 03:55:00,-37.73,3524.58,0,1023.88,4561.46
VIC1,2021-09-11 04:00:00,-37.73,3502.97,0,1013.91,4529.88
VIC1,2021-09-11 04:05:00,-37.73,3429.27,0,966.52,4395.79
VIC1,2021-09-11 04:10:00,-31.72,3513.82,0,965.01,4478.84
VIC1,2021-09-11 04:15:00,-31.10002,3514.01,0,970.68,4484.69
VIC1,2021-09-11 04:20:00,-29.99,3523.23,0,936.04,4459.27
VIC1,2021-09-11 04:25:00,-31.72,3417.44,0,954.27,4371.71
VIC1,2021-09-11 04:30:00,-29.99,3430.95,0,937.49,4368.44
VIC1,2021-09-11 04:35:00,-29.99,3421.88,0,929.91,4351.79
VIC1,2021-09-11 04:40:00,-0.7398,3453.6,0,890.42,4344.03
VIC1,2021-09-11 04:45:00,-24.99992,3465.56,0,919.01,4384.56
VIC1,2021-09-11 04:50:00,-25,3425.62,0,919.13,4344.75
VIC1,2021-09-11 04:55:00,-23.51,3517.78,0,923.08,4440.86
VIC1,2021-09-11 05:00:00,-25,3549.84,0,931.17,4481
VIC1,2021-09-11 05:05:00,-25,3599.67,0,917.79,4517.46
VIC1,2021-09-11 05:10:00,-25,3608.74,0,909.58,4518.31
